PRODUCT_ID,WEIGHT_UNIT,CURRENCY_code,PRICE,WIDTH,WEIGHT,SHORT_DESC,REMARKS
645,POUNDS,NZD,540.37,332.39,1904.57,ACID REDUCER,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.
646,OUNCE,PLN,1198.44,643.03,3464.06,Lidocaine Hydrochloride,Nulla facilisi.
647,GM,JPY,941.67,440.91,7238.54,Suave,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
648,ML,PHP,817.84,308.84,9237.7,Hydromarine,Nunc purus.
649,KG,COP,1041.99,337.4,1410.33,CellCept,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
650,POUNDS,PHP,1359.27,367.52,9080.3,Belladonna Kit Refill,Praesent lectus.
651,ML,RUB,691.44,105.21,876.81,Kiwi Strawberry Foaming Hand Wash,Mauris sit amet eros.
652,KG,COP,49.25,299.26,2645.76,ABILIFY,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
653,KG,IDR,320.38,390.77,4833.12,Alagesic,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
654,KG,RUB,1400.62,240.48,5385.08,Sodium Chloride,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam."
655,POUNDS,PLN,821.99,629.56,1610.22,Isosulfan Blue,In congue.
656,ML,USD,380.81,58.53,9968.76,Fluocinolone Acetonide,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
657,L,MXN,857.98,136.56,2243.63,Gabapentin,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
658,KG,MXN,776.53,604.07,3659.51,RUE21 Vanilla Spice Antibacterial Hand Sanitizer,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
659,OUNCE,CAD,570.82,113.25,5333.5,Nitrofurantoin Macrocrystals,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
660,KG,CLP,452.93,197.83,4906.13,Rasuvo,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
661,L,CNY,299.7,453.0,7889.01,Fludarabine,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
662,OUNCE,CNY,1015.62,205.1,3788.94,Medi-First Plus Antacid,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.
663,KG,HTG,784.33,577.21,2409.6,Hemorrhoidal,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
664,L,THB,1026.69,34.45,6408.46,DRONABINOL,Aenean lectus.
665,L,CNY,950.57,165.79,3804.41,Grippe-HP,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
666,KG,XOF,963.66,202.72,8790.57,Brompheniramine Phenylephrine DM,"Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
667,KG,BRL,137.79,305.51,1716.48,Citanest Forte,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus."
668,GM,CNY,159.26,128.76,3051.74,Methyldopa,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
669,POUNDS,AZN,1466.33,527.36,7694.95,Appbutamone,In sagittis dui vel nisl. Duis ac nibh.
670,GM,ETB,979.3,130.5,2533.36,Digoxin,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
671,L,RUB,54.05,155.34,9824.8,Tramadol Hydrochloride,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
672,KG,USD,891.82,398.97,9042.98,Medicated,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
673,POUNDS,CNY,53.64,225.4,8510.47,Omeprazole,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
674,ML,IDR,177.63,261.29,3378.77,SHISEIDO SUN PROTECTION COMPACT FOUNDATION (REFILL),"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla."
675,OUNCE,PHP,1406.96,170.54,5534.86,LiquiTears,Phasellus id sapien in sapien iaculis congue.
676,KG,KPW,443.01,56.41,9942.79,Health Mart Stay Awake,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
677,OUNCE,TZS,817.97,221.23,2572.81,Mederma Advanced Scar,Quisque id justo sit amet sapien dignissim vestibulum.
678,L,YER,156.17,18.45,2873.35,benzoyl peroxide,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
679,GM,PYG,264.68,75.03,2113.05,Keystone,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
680,POUNDS,UYU,1211.29,148.11,1663.57,Peter Island Kids Sunscreen,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
681,ML,PHP,124.88,319.82,7803.88,Doxycycline,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
682,L,UAH,745.43,126.86,3625.52,CVS PHARMACY,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
683,ML,XOF,437.64,116.61,6464.48,Benzonatate,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
684,GM,ARS,851.45,194.48,5234.16,METFORMIN HYDROCHLORIDE,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
685,KG,PLN,1388.71,563.99,7443.3,Flector,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc."
686,GM,RSD,459.3,214.07,3915.51,Tobramycin,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
687,KG,PLN,1413.76,160.07,4050.41,IASO FOR MEN WHITE EX 2-IN-1 FLUID SUPREME,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien."
688,KG,HNL,1184.44,364.49,3471.07,G.M. Collin Mineral Sun Veil,Mauris sit amet eros.
689,ML,IRR,246.17,432.6,1242.08,FLUOXETINE,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
690,OUNCE,COP,1130.55,113.86,7150.92,BANDAGE,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
691,OUNCE,CNY,741.31,31.84,9414.01,Methyldopa,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
692,POUNDS,PHP,800.38,35.7,9531.22,GRx Dyne,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
693,KG,SEK,1343.37,210.74,7220.41,ANTIMICROBIAL FOAMING,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
694,KG,CNY,1436.02,93.85,4684.96,Metformin Hydrochloride,Praesent blandit.
695,ML,PHP,830.4,295.61,5266.02,Hemorrhoidal,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.
696,ML,IDR,763.0,357.77,5121.08,Triamcinolone Acetonide,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
697,POUNDS,CNY,251.53,324.92,295.2,Severe Cold and Congestion Maximum Strength,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
698,ML,CNY,1062.84,288.33,5427.22,Benzoyl Peroxide,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
699,OUNCE,KPW,1436.35,294.52,9260.86,ST. IVES,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
700,L,JPY,716.62,222.41,4385.05,Treatment Set TS347627,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim."
701,ML,BRL,1173.62,179.39,7869.25,Enablex,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
702,OUNCE,NGN,524.04,403.64,4033.17,APAP,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst."
703,OUNCE,EUR,1145.91,566.32,9324.9,childrens all day allergy,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
704,OUNCE,SEK,476.97,573.91,8461.97,Relpax,Aenean lectus. Pellentesque eget nunc.
705,GM,PLN,1363.24,72.98,8837.83,METFORMIN HYDROCHLORIDE,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
706,OUNCE,NGN,60.12,120.76,6494.52,kids cough,Aenean fermentum.
707,KG,IDR,1084.95,125.71,698.37,Chlorhexidine Gluconate,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl."
708,L,ARS,1245.45,52.77,8615.96,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
709,L,NGN,529.72,344.55,527.84,"Standardized Grass Pollen, Grass Mix 7","Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
710,KG,CNY,878.15,220.26,4394.42,Rituxan,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim."
711,L,SEK,996.14,342.3,5957.67,Phenytoin Sodium,Aliquam quis turpis eget elit sodales scelerisque.
712,GM,BRL,986.6,367.19,3778.72,Tretinoin,Nam dui.
713,GM,ALL,1490.71,327.61,4210.88,Temazepam,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
714,OUNCE,CNY,236.88,86.68,2906.15,Repaglinide,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
715,ML,SEK,160.42,92.04,863.79,Alpha-Caine,In congue. Etiam justo.
716,OUNCE,CNY,463.36,191.83,3558.15,Treatment Set TS340796,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
717,ML,RUB,521.46,22.48,5224.65,Nortriptyline Hydrochloride,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
718,GM,RUB,1203.77,210.19,1240.65,Good Neighbor Pharmacy Mucus Relief DM,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
719,OUNCE,PEN,606.4,405.65,1344.36,ibuprofen,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
720,GM,IDR,368.1,46.24,4034.89,RISPERIDONE,Fusce consequat. Nulla nisl. Nunc nisl.
721,L,THB,51.18,438.68,2697.14,Jafra,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.
722,GM,PYG,1400.21,572.12,4325.86,Ketorolac Tromethamine,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
723,GM,YER,318.45,533.74,1323.37,SALIX NIGRA POLLEN,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
724,OUNCE,MXN,272.95,268.18,3689.67,VANILLA,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio."
725,OUNCE,LYD,421.95,256.79,7094.93,HICON,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
726,L,RUB,1271.6,196.0,7166.11,Ery-Tab,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
727,POUNDS,USD,592.08,544.65,6971.78,procure,Proin risus.
728,KG,AFN,731.73,327.27,5036.79,Spiriva,Pellentesque at nulla. Suspendisse potenti.
729,ML,EUR,429.15,293.11,1588.14,"Carbidopa, levodopa and entacapone","Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
730,OUNCE,IDR,1142.75,490.21,4884.36,Bupropion Hydrochloride,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
731,ML,BDT,1272.28,543.34,3469.61,"Isometheptene Mucate, Caffeine, and Acetaminophen","Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis."
732,L,USD,827.51,50.45,7094.13,Nighttime,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
733,GM,RUB,130.42,78.25,6026.85,medroxyprogesterone acetate,Sed accumsan felis. Ut at dolor quis odio consequat varius.
734,L,IRR,1252.96,223.52,3901.87,Famvir,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
735,ML,EUR,559.71,308.38,858.91,Misoprostol,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
736,L,RUB,654.93,520.15,4675.53,Diphenhydramine Hydrochloride,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
737,POUNDS,COP,765.61,156.85,993.85,Pear Barlet Antibacterial Hand,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
738,OUNCE,COP,351.25,572.18,5149.32,Good Neighbor Pharmacy Sleep Aid,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
739,ML,SEK,1338.77,70.49,2351.51,Extra Strength Headache Relief,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
740,GM,AFN,938.36,576.64,9452.53,ORRIS,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
741,L,CNY,61.76,380.48,5866.83,XtraCare Anti-Dandruff Conditioner,Aliquam non mauris.
742,OUNCE,PKR,461.4,392.46,7371.68,Doxycycline,In hac habitasse platea dictumst.
743,OUNCE,IDR,1136.37,652.0,2734.01,mally Lip Defender,Phasellus sit amet erat. Nulla tempus.
